Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-01-21,Kyrie Irving,9700,BOS,PG,MIA,,34.0,47.1,6,213.5,-400,111.0,-0.25,59.68,21.44,42.63,4.39,W,34,11,19,0.579,2,5,0.4,2,3,0.667,0,3,3,10,8,1,3,2,26,25,68.6
2019-01-21,Joel Embiid,11000,PHI,C,HOU,,34.0,52.71,9,234.0,-175,119.0,-0.5,84.61,36.08,52.98,4.82,W,27,9,16,0.563,0,1,0.0,14,17,0.8240000000000001,3,11,14,2,2,3,2,3,32,21,64.8
2019-01-21,Jusuf Nurkic,9000,POR,C,@ UTA,,31.0,53.32,16,218.0,180,106.25,106.25,64.71,18.99,40.75,4.53,W,32,8,17,0.471,0,0,,6,8,0.75,2,6,8,7,1,6,5,6,22,-2,58.1
2019-01-21,Nikola Vucevic,9400,ORL,C,@ ATL,,33.0,57.4,24,221.5,115,109.75,109.75,65.69,15.83,43.97,4.68,W,35,12,23,0.522,1,3,0.333,4,4,1.0,3,11,14,2,0,2,0,1,29,8,54.8
2019-01-21,D'Angelo Russell,7900,BKN,SG,SAC,,31.0,52.08,26,231.5,-160,117.5,1,62.96,19.41,40.1,5.08,W,32,12,25,0.48,7,14,0.5,0,0,,1,3,4,8,1,1,0,0,31,28,53.8
2019-01-21,James Harden,14000,HOU,SG,@ PHI,,38.0,49.63,13,234.0,150,115.0,0.5,90.22,44.08,64.44,4.6,L,31,12,26,0.462,6,13,0.462,7,8,0.875,2,4,6,3,1,2,6,4,37,-23,51.7
2019-01-21,Klay Thompson,7000,GSW,SG,@ LAL,,34.0,38.7,25,233.0,-800,122.75, ,61.48,16.19,34.89,4.98,W,27,17,20,0.85,10,11,0.909,0,0,,0,3,3,2,0,1,2,2,44,29,51.6
2019-01-21,Giannis Antetokounmpo,11500,MIL,SF,DAL,,33.0,45.93,9,226.5,-667,119.0, ,76.31,31.13,54.51,4.74,W,36,10,20,0.5,1,2,0.5,10,12,0.833,3,12,15,5,0,0,5,4,31,10,51.5
2019-01-21,Donovan Mitchell,8300,UTA,SG,POR,,35.0,47.12,7,218.0,-214,111.75,111.75,57.73,14.22,34.86,4.2,L,34,12,28,0.429,2,8,0.25,10,12,0.833,2,5,7,5,1,0,4,4,36,-7,50.9
2019-01-21,Luka Doncic,8900,DAL,SG,@ MIL,,33.0,46.59,18,226.5,500,107.5, ,54.39,31.43,38.85,4.37,L,33,6,17,0.353,2,5,0.4,4,5,0.8,2,9,11,10,1,1,3,1,18,-10,49.2
2019-01-21,Mike Conley,7800,MEM,PG,NOP,,34.0,49.41,30,222.5,-150,112.75,112.75,68.3,14.51,38.48,4.93,L,37,7,15,0.467,3,9,0.333,3,4,0.75,2,2,4,8,4,0,1,1,20,-3,47.8
2019-01-21,Bogdan Bogdanovic,6000,SAC,SG,@ BKN,,30.0,43.78,8,231.5,138,114.0,0.5,53.69,8.77,27.31,4.55,L,32,9,19,0.474,3,6,0.5,1,2,0.5,2,4,6,11,2,0,5,4,22,-5,46.7
2019-01-21,Damian Lillard,9000,POR,PG,@ UTA,,35.0,46.67,5,218.0,180,106.25,106.25,70.04,21.16,42.32,4.7,W,36,10,20,0.5,1,5,0.2,5,6,0.833,1,7,8,8,0,0,2,2,26,9,45.6
2019-01-21,Jrue Holiday,9000,NOP,SG,@ MEM,,36.0,47.94,10,222.5,130,109.75,109.75,68.27,20.36,42.51,4.72,W,39,9,16,0.563,1,4,0.25,2,6,0.333,2,9,11,6,2,0,4,0,21,5,45.2
2019-01-21,Paul George,10200,OKC,SF,@ NYK,,34.0,54.44,30,226.0,-450,117.5,-0.75,73.5,22.45,46.58,4.57,W,31,9,18,0.5,4,9,0.444,9,9,1.0,0,4,4,4,1,0,0,4,31,19,44.8
2019-01-21,Al Horford,6300,BOS,C,MIA,,30.0,55.14,19,213.5,-400,111.0,-0.25,49.45,15.48,31.66,5.03,W,32,8,11,0.727,0,1,0.0,0,0,,6,6,12,4,1,3,4,2,16,30,44.4
2019-01-21,Wesley Matthews,4400,DAL,SG,@ MIL,,30.0,35.03,13,226.5,500,107.5, ,39.58,10.72,22.1,5.02,L,31,6,14,0.429,3,8,0.375,0,0,,0,3,3,3,3,4,0,1,15,-12,44.1
2019-01-21,Malcolm Brogdon,5900,MIL,SG,DAL,,30.0,54.76,28,226.5,-667,119.0, ,53.8,10.09,28.74,4.87,W,33,6,14,0.429,1,2,0.5,6,6,1.0,1,3,4,2,5,1,2,2,19,0,42.8
2019-01-21,Blake Griffin,9900,DET,PF,@ WAS,,35.0,60.43,29,216.0,210,105.25,105.25,81.14,24.6,44.41,4.49,L,36,9,16,0.563,4,7,0.5710000000000001,7,11,0.636,0,9,9,4,0,0,3,2,29,-5,42.8
2019-01-21,Marc Gasol,7400,MEM,C,NOP,,33.0,55.04,18,222.5,-150,112.75,112.75,64.85,20.24,39.69,5.36,L,35,9,19,0.474,1,4,0.25,3,5,0.6,2,6,8,6,1,0,1,4,22,-6,42.6
2019-01-21,Brook Lopez,5200,MIL,C,DAL,,26.0,54.71,17,226.5,-667,119.0, ,39.84,8.57,21.42,4.12,W,34,6,10,0.6,4,7,0.5710000000000001,0,0,,0,10,10,0,0,5,1,3,16,14,42.0
2019-01-21,Jahlil Okafor,3500,NOP,C,@ MEM,,15.0,48.36,2,222.5,130,109.75,109.75,25.9,6.13,14.69,4.2,W,35,9,11,0.818,0,0,,2,3,0.667,3,7,10,0,1,2,0,3,20,4,41.0
2019-01-21,DeAndre Bembry,5600,ATL,SF,ORL,,30.0,32.14,2,221.5,-133,111.75,111.75,40.85,10.85,25.17,4.49,L,34,5,11,0.455,0,3,0.0,1,1,1.0,1,1,2,7,4,2,1,5,11,-12,40.9
2019-01-21,Julius Randle,8200,NOP,C,@ MEM,,34.0,50.26,4,222.5,130,109.75,109.75,71.29,17.53,40.03,4.88,W,27,6,9,0.667,0,1,0.0,8,11,0.727,1,11,12,5,2,0,7,4,20,10,40.9
2019-01-21,Trevor Ariza,6800,WAS,SF,DET,,38.0,34.19,6,216.0,-250,110.75,110.75,47.18,9.64,31.92,4.69,W,34,7,13,0.5379999999999999,2,5,0.4,4,4,1.0,0,12,12,4,0,0,0,2,20,14,40.4
2019-01-21,Kevin Durant,10200,GSW,SF,@ LAL,,35.0,44.5,4,233.0,-800,122.75, ,76.74,26.88,50.82,4.98,W,30,8,13,0.615,1,2,0.5,3,4,0.75,0,6,6,4,0,3,2,1,20,25,40.2
2019-01-21,Evan Fournier,6000,ORL,SG,@ ATL,,35.0,39.19,27,221.5,115,109.75,109.75,43.6,10.01,27.88,4.65,W,37,9,18,0.5,3,6,0.5,8,9,0.889,0,3,3,7,0,0,3,5,29,4,40.1
2019-01-21,Russell Westbrook,12600,OKC,PG,@ NYK,,34.0,50.49,18,226.0,-450,117.5,-0.75,71.86,26.08,51.33,4.07,W,29,6,12,0.5,1,2,0.5,4,5,0.8,3,7,10,9,0,0,3,3,17,22,39.5
2019-01-21,Terrence Ross,5100,ORL,SG,@ ATL,,27.0,39.19,27,221.5,115,109.75,109.75,48.04,4.97,24.03,4.71,W,27,7,15,0.467,1,7,0.14300000000000002,1,1,1.0,0,5,5,7,3,0,2,0,16,22,39.5
2019-01-21,Rudy Gobert,10600,UTA,C,POR,,35.0,52.52,13,218.0,-214,111.75,111.75,66.4,21.98,40.86,3.85,L,33,4,10,0.4,0,0,,2,4,0.5,5,8,13,3,0,4,4,1,10,-5,38.1
2019-01-21,Stephen Curry,10000,GSW,PG,@ LAL,,35.0,51.38,20,233.0,-800,122.75, ,74.36,16.38,44.26,4.43,W,30,3,12,0.25,2,10,0.2,3,3,1.0,1,4,5,12,1,0,0,3,11,27,38.0
2019-01-21,DeAndre Jordan,7000,DAL,C,@ MIL,,31.0,47.8,1,226.5,500,107.5, ,44.56,19.7,31.83,4.55,L,31,6,11,0.545,0,0,,3,6,0.5,5,10,15,1,0,2,3,4,15,-17,37.5
2019-01-21,Eric Bledsoe,7700,MIL,PG,DAL,,31.0,54.76,28,226.5,-667,119.0, ,66.67,14.34,33.35,4.33,W,33,8,16,0.5,1,7,0.14300000000000002,4,4,1.0,1,3,4,5,2,0,2,3,21,19,37.3
2019-01-21,Allonzo Trier,3600,NYK,SG,OKC,,17.0,45.09,14,226.0,360,108.5,-0.75,20.99,11.33,14.99,4.16,L,30,3,8,0.375,0,1,0.0,10,10,1.0,4,2,6,8,2,0,4,2,16,-7,37.2
2019-01-21,Nikola Mirotic,6100,NOP,SF,@ MEM,,31.0,41.84,1,222.5,130,109.75,109.75,58.74,10.85,32.58,5.34,W,32,6,15,0.4,5,12,0.417,4,4,1.0,0,6,6,1,1,2,2,5,21,23,36.7
2019-01-21,Joe Harris,5000,BKN,SF,SAC,,30.0,40.55,29,231.5,-160,117.5,1,42.62,9.06,23.73,4.75,W,29,8,14,0.5710000000000001,3,4,0.75,0,0,,2,5,7,2,2,0,1,2,19,17,35.4
2019-01-21,Dewayne Dedmon,6000,ATL,C,ORL,,27.0,53.39,17,221.5,-133,111.75,111.75,44.77,12.23,27.6,4.6,L,27,8,14,0.5710000000000001,5,7,0.7140000000000001,3,3,1.0,3,6,9,1,0,0,1,3,24,-11,35.3
2019-01-21,Kris Dunn,7100,CHI,PG,@ CLE,,32.0,56.43,30,212.5,-133,107.5,-0.25,56.66,18.97,33.45,4.71,W,31,5,10,0.5,1,1,1.0,2,2,1.0,0,4,4,9,2,0,3,4,13,18,34.3
2019-01-21,Kevon Looney,4400,GSW,C,@ LAL,,20.0,58.2,27,233.0,-800,122.75, ,37.84,7.63,20.13,4.58,W,22,4,8,0.5,0,0,,0,0,,4,4,8,4,3,1,2,4,8,-2,33.6
2019-01-21,Derrick Favors,5800,UTA,PF,POR,,24.0,52.37,8,218.0,-214,111.75,111.75,43.48,11.76,25.68,4.43,L,24,3,7,0.429,0,2,0.0,6,6,1.0,3,6,9,2,0,3,2,3,12,-3,32.8
2019-01-21,Jonathan Isaac,4800,ORL,SF,@ ATL,,30.0,57.4,24,221.5,115,109.75,109.75,45.03,7.53,24.78,5.16,W,32,4,8,0.5,0,2,0.0,0,0,,3,6,9,3,1,2,0,2,8,9,32.3
2019-01-21,Ben Simmons,10000,PHI,PG,HOU,,35.0,39.85,11,234.0,-175,119.0,-0.5,65.21,26.89,44.97,4.5,W,28,3,12,0.25,0,0,,3,4,0.75,1,5,6,6,1,2,2,2,9,18,32.2
