Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-02-07,LeBron James,10300,LAL,SF,@ BOS,,35.0,21.68,1,227.0,320,109.25,109.25,70.72,26.74,46.74,4.54,W,38,11,21,0.524,5,10,0.5,1,5,0.2,2,10,12,12,3,0,3,4,28,11,66.4
2019-02-07,Russell Westbrook,12000,OKC,PG,MEM,,36.0,39.52,20,215.0,-1200,114.25,114.25,76.73,29.98,54.81,4.57,W,33,5,16,0.313,1,4,0.25,4,6,0.667,1,12,13,15,4,0,1,3,15,18,64.1
2019-02-07,Pascal Siakam,6500,TOR,PF,@ ATL,,35.0,27.56,8,232.5,-275,119.75, ,63.01,19.65,39.93,6.14,W,40,12,20,0.6,2,5,0.4,7,9,0.778,4,10,14,4,2,1,2,3,33,23,62.8
2019-02-07,C.J. McCollum,7500,POR,SG,SAS,,34.0,23.2,4,226.0,-250,116.0,-0.25,50.67,16.54,31.63,4.22,W,34,10,21,0.476,7,13,0.5379999999999999,3,3,1.0,0,9,9,2,2,2,0,1,30,16,55.8
2019-02-07,Damian Lillard,9600,POR,PG,SAS,,36.0,38.29,14,226.0,-250,116.0,-0.25,77.65,24.8,46.89,4.88,W,36,10,20,0.5,0,7,0.0,4,4,1.0,0,2,2,9,5,0,2,2,24,9,52.9
2019-02-07,Myles Turner,7700,IND,C,LAC,,30.0,35.13,29,220.5,-275,113.5,113.5,75.21,12.82,38.51,5.0,W,27,7,8,0.875,3,3,1.0,0,0,,1,1,2,3,4,6,1,2,17,21,52.9
2019-02-07,Andrew Wiggins,6000,MIN,SG,@ ORL,,36.0,24.36,9,215.5,138,106.0,106,48.65,12.41,31.82,5.3,L,36,10,28,0.35700000000000004,0,2,0.0,3,5,0.6,6,3,9,3,3,2,2,0,23,-9,51.3
2019-02-07,Paul George,11600,OKC,SF,MEM,,36.0,28.69,8,215.0,-1200,114.25,114.25,78.68,22.89,49.33,4.25,W,32,7,16,0.438,6,13,0.462,7,7,1.0,0,5,5,4,4,0,4,2,27,22,47.0
2019-02-07,Bojan Bogdanovic,5700,IND,SF,LAC,,34.0,20.3,10,220.5,-275,113.5,113.5,46.46,9.02,27.09,4.75,W,32,12,19,0.632,3,6,0.5,2,2,1.0,2,5,7,1,3,0,1,2,29,22,46.9
2019-02-07,DeMar DeRozan,7900,SAS,SG,@ POR,,35.0,25.61,18,226.0,210,110.0,-1.25,68.19,19.24,37.0,4.68,L,35,14,28,0.5,0,0,,7,8,0.875,1,5,6,6,0,0,5,1,35,-15,46.2
2019-02-07,Karl-Anthony Towns,11100,MIN,C,@ ORL,,36.0,22.47,1,215.5,138,106.0,106,80.75,27.16,51.43,4.63,L,36,12,16,0.75,2,3,0.667,1,1,1.0,4,7,11,5,0,0,3,3,27,-9,44.7
2019-02-07,Jayson Tatum,6800,BOS,PF,LAL,,31.0,28.14,7,227.0,-400,117.75,117.75,49.47,15.13,32.4,4.76,L,36,9,14,0.643,1,1,1.0,3,3,1.0,1,9,10,5,1,0,0,2,22,-2,44.5
2019-02-07,Kyrie Irving,10400,BOS,PG,LAL,,34.0,40.25,22,227.0,-400,117.75,117.75,64.57,21.68,46.12,4.43,L,36,6,21,0.28600000000000003,2,6,0.333,10,10,1.0,1,6,7,8,1,0,3,2,24,-14,44.4
2019-02-07,Fred VanVleet,4500,TOR,PG,@ ATL,,32.0,23.61,22,232.5,-275,119.75, ,57.95,8.14,30.5,6.78,W,37,11,22,0.5,4,11,0.364,4,5,0.8,0,5,5,6,0,0,1,2,30,32,44.0
2019-02-07,Kyle Lowry,7900,TOR,PG,@ ATL,,35.0,42.0,26,232.5,-275,119.75, ,69.66,19.55,40.15,5.08,W,36,3,13,0.231,3,11,0.273,4,6,0.667,3,5,8,13,0,1,2,3,13,6,43.1
