Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-02-04,James Harden,13800,HOU,SG,@ PHO,,38.0,51.19,21,227.5,-400,118.0,-0.75,92.06,45.97,65.76,4.77,W,38,15,26,0.5770000000000001,5,13,0.385,9,11,0.818,0,8,8,6,3,1,3,3,44,19,71.6
2019-02-04,Giannis Antetokounmpo,11600,MIL,SF,@ BKN,,34.0,47.93,18,230.0,-300,118.75,1.5,76.72,31.78,54.8,4.72,W,32,12,19,0.632,0,2,0.0,6,8,0.75,2,13,15,9,0,3,4,2,30,7,66.5
2019-02-04,Marvin Bagley III,6200,SAC,PF,SAS,,29.0,48.32,21,231.0,110,114.5,1.5,40.66,24.36,29.04,4.68,W,31,10,17,0.588,1,4,0.25,3,4,0.75,4,8,12,4,1,3,0,0,24,23,56.4
2019-02-04,Andre Drummond,9300,DET,C,DEN,,34.0,53.07,15,209.5,125,103.5,1.0,58.45,22.0,41.75,4.49,W,26,12,14,0.857,0,0,,3,3,1.0,6,6,12,3,0,3,2,4,27,16,52.9
2019-02-04,Jrue Holiday,9100,NOP,SG,IND,,37.0,45.4,1,218.0,150,107.25,-1.0,65.1,21.25,43.72,4.8,L,39,6,15,0.4,0,7,0.0,7,9,0.778,3,9,12,9,1,1,5,0,19,1,47.9
2019-02-04,Jahlil Okafor,7500,NOP,C,IND,,32.0,50.9,4,218.0,150,107.25,-1.0,71.62,17.69,40.67,5.42,L,33,11,16,0.688,0,0,,3,3,1.0,2,11,13,1,1,1,1,5,25,5,47.1
2019-02-04,Eric Bledsoe,7300,MIL,PG,@ BKN,,31.0,49.33,14,230.0,-300,118.75,1.5,68.85,14.61,34.53,4.73,W,27,6,16,0.375,1,7,0.14300000000000002,2,2,1.0,0,3,3,5,5,1,0,3,15,13,44.1
2019-02-04,Jeff Green,5400,WAS,PF,ATL,,25.0,53.61,30,230.0,-275,118.5,-1.0,45.54,5.95,22.78,4.22,L,36,9,19,0.474,2,9,0.222,6,6,1.0,0,5,5,5,0,1,0,1,26,6,42.5
2019-02-04,Stanley Johnson,3600,DET,SF,DEN,,15.0,37.19,16,209.5,125,103.5,1.0,23.61,2.71,12.2,3.39,W,25,7,10,0.7,4,5,0.8,3,3,1.0,1,6,7,2,2,1,0,3,21,14,41.4
2019-02-04,Trevor Ariza,6100,WAS,SF,ATL,,33.0,42.65,30,230.0,-275,118.5,-1.0,42.85,9.02,28.99,4.75,L,43,9,19,0.474,3,11,0.273,4,5,0.8,1,3,4,5,1,1,2,3,25,-1,41.3
2019-02-04,De'Aaron Fox,7600,SAC,PG,SAS,,33.0,52.29,27,231.0,110,114.5,1.5,61.13,20.94,40.03,5.27,W,31,9,12,0.75,1,1,1.0,1,3,0.333,1,5,6,6,1,1,1,1,20,15,41.2
2019-02-04,Bradley Beal,9300,WAS,SG,ATL,,36.0,51.93,30,230.0,-275,118.5,-1.0,67.82,24.07,45.67,4.91,L,36,11,24,0.458,4,9,0.444,1,2,0.5,4,2,6,6,0,0,2,4,27,-15,41.2
2019-02-04,Myles Turner,7100,IND,C,@ NOP,,30.0,56.11,19,218.0,-175,110.75,1.5,66.62,10.44,34.11,4.8,W,32,5,17,0.294,0,4,0.0,5,7,0.7140000000000001,1,8,9,1,2,3,2,4,15,9,40.3
2019-02-04,DeMar DeRozan,7800,SAS,SG,@ SAC,,35.0,44.19,10,231.0,-125,116.5,2.0,76.94,21.71,42.16,5.41,L,33,10,15,0.667,0,0,,4,6,0.667,1,3,4,4,1,1,1,2,24,-15,39.8
2019-02-04,Kelly Oubre,6600,PHO,SF,HOU,,31.0,38.05,19,227.5,320,109.5,-1.25,53.94,9.65,30.05,4.55,L,36,9,13,0.6920000000000001,3,4,0.75,2,3,0.667,1,2,3,2,3,1,2,3,23,8,39.6
2019-02-04,LaMarcus Aldridge,9500,SAS,PF,@ SAC,,34.0,57.05,22,231.0,-125,116.5,2.0,62.63,22.52,42.49,4.47,L,33,6,13,0.462,0,2,0.0,10,10,1.0,4,5,9,1,1,1,1,4,22,-16,39.3
2019-02-04,Chris Paul,7300,HOU,PG,@ PHO,,31.0,51.19,21,227.5,-400,118.0,-0.75,50.6,15.29,34.28,4.7,W,33,5,10,0.5,2,4,0.5,6,7,0.857,0,5,5,4,5,0,6,0,18,5,39.0
2019-02-04,Darren Collison,6500,IND,PG,@ NOP,,32.0,47.25,30,218.0,-175,110.75,1.5,51.21,14.44,31.4,4.83,W,35,9,14,0.643,3,6,0.5,1,2,0.5,0,4,4,6,1,0,0,1,22,8,38.8
2019-02-04,Jordan McRae,3600,WAS,SG,ATL,,19.0,55.14,30,230.0,-275,118.5,-1.0,31.16,4.93,15.59,4.33,L,26,8,11,0.727,2,3,0.667,2,3,0.667,1,4,5,1,2,2,1,1,20,22,38.5
2019-02-04,Kenneth Faried,8000,HOU,PF,@ PHO,,35.0,60.6,28,227.5,-400,118.0,-0.75,60.89,20.49,39.03,4.88,W,34,8,11,0.727,0,0,,1,3,0.333,7,7,14,1,0,1,0,4,17,19,38.3
