Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2018-11-03,Joel Embiid,10900,PHI,C,DET,,34.0,51.02,7,221.5,-330,114.5,114.5,89.22,21.71,54.97,5.04,W,34,10,18,0.556,1,3,0.333,18,23,0.7829999999999999,0,17,17,1,0,2,4,5,39,1,62.90000000000001
2018-11-03,Blake Griffin,8800,DET,PF,@ PHI,,35.0,61.36,24,221.5,265,107.0,107,76.12,23.08,41.96,4.77,L,37,12,21,0.5710000000000001,2,7,0.28600000000000003,12,16,0.75,1,12,13,6,2,0,7,5,38,-9,61.6
2018-11-03,Trae Young,7200,ATL,PG,MIA,,32.0,57.84,29,225.5,197,110.0, ,39.17,6.71,33.22,4.61,W,31,9,19,0.474,2,8,0.25,4,5,0.8,2,4,6,15,0,1,5,0,24,5,51.7
2018-11-03,Damian Lillard,9700,POR,PG,LAL,,34.0,50.23,23,237.0,-155,120.25,120.25,74.2,24.54,48.31,4.98,L,36,10,23,0.435,2,9,0.222,8,8,1.0,1,3,4,4,3,0,0,1,30,16,49.8
2018-11-03,Anthony Davis,12200,NOP,PF,@ SAS,,36.0,39.64,1,227.5,110,112.75, ,80.65,28.2,55.62,4.56,L,40,5,13,0.385,0,2,0.0,7,10,0.7,0,8,8,3,2,5,3,3,17,-5,49.1
2018-11-03,LeBron James,12000,LAL,SF,@ POR,,36.52,43.74,7,237.0,135,116.75,116.75,80.06,23.52,54.06,4.51,W,31,9,20,0.45,1,5,0.2,9,11,0.818,0,5,5,7,0,2,3,1,28,-22,47.5
2018-11-03,Victor Oladipo,8900,IND,SG,BOS,,35.0,40.72,10,205.5,150,100.75,100.75,72.68,27.74,42.88,4.82,W,37,6,18,0.333,4,13,0.308,8,8,1.0,1,11,12,3,3,0,5,1,24,-3,46.9
2018-11-03,Justise Winslow,4700,MIA,SF,@ ATL,,30.0,40.79,23,225.5,-235,115.5,-0.5,49.73,20.53,26.94,5.73,L,37,5,11,0.455,2,4,0.5,3,4,0.75,6,4,10,8,2,2,5,3,15,-10,46.0
2018-11-03,Josh Richardson,7300,MIA,SF,@ ATL,,35.0,49.29,23,225.5,-235,115.5,-0.5,57.85,22.62,35.23,4.83,L,38,10,18,0.556,6,10,0.6,6,6,1.0,0,1,1,3,2,1,1,4,32,5,45.7
2018-11-03,LaMarcus Aldridge,8100,SAS,PF,NOP,,35.0,62.32,25,227.5,-130,114.75,-1.5,62.73,20.57,40.34,4.98,W,40,11,21,0.524,0,0,,0,0,,4,8,12,6,0,0,1,2,22,5,44.4
2018-11-03,JaVale McGee,7700,LAL,C,@ POR,,30.0,54.23,16,237.0,135,116.75,116.75,64.44,20.72,35.66,4.63,W,27,6,8,0.75,0,0,,0,2,0.0,3,6,9,1,1,6,2,3,12,-7,43.3
2018-11-03,Rajon Rondo,5600,LAL,PG,@ POR,,20.0,40.33,8,237.0,135,116.75,116.75,37.52,15.45,18.77,3.35,W,26,8,10,0.8,1,1,1.0,0,0,,1,9,10,6,3,0,4,5,17,28,43.0
