Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2018-11-11,Andre Drummond,10500,DET,C,CHA,,32.0,51.55,10,221.5,-140,112.0, ,66.87,21.27,46.44,4.42,L,37,9,16,0.563,0,0,,5,7,0.7140000000000001,9,13,22,3,3,2,2,5,23,4,66.9
2018-11-11,James Harden,11200,HOU,SG,IND,,37.0,43.02,4,209.0,-135,105.75,105.75,71.0,18.48,51.19,4.57,W,38,9,20,0.45,8,18,0.444,14,15,0.933,0,7,7,9,1,1,9,5,40,13,58.90000000000001
2018-11-11,Giannis Antetokounmpo,12000,MIL,SF,@ DEN,,36.0,45.60,11,224.5,130,110.5,1,72.74,19.77,52.71,4.39,W,36,11,16,0.688,0,1,0.0,0,5,0.0,0,9,9,8,2,1,3,2,22,8,50.8
2018-11-11,Paul Millsap,5600,DEN,PF,MIL,,27.0,42.46,3,224.5,-150,114.0,1,43.43,16.75,26.29,4.69,L,31,6,14,0.429,5,8,0.625,8,11,0.727,3,5,8,6,0,2,0,3,25,-14,49.6
2018-11-11,Victor Oladipo,9300,IND,SG,@ HOU,,35.0,43.66,14,209.0,115,103.25,103.25,70.33,26.27,43.2,4.65,L,40,7,24,0.292,3,10,0.3,5,6,0.833,1,9,10,7,2,0,3,4,22,-16,47.5
2018-11-11,Chris Paul,8300,HOU,PG,IND,,34.0,43.02,4,209.0,-135,105.75,105.75,67.91,21.39,43.56,5.25,W,35,8,13,0.615,5,8,0.625,5,7,0.7140000000000001,0,5,5,5,3,0,2,3,26,7,46.5
2018-11-11,Kent Bazemore,6600,ATL,SG,@ LAL,,29.0,49.08,24,237.5,550,113.25,-1,48.45,14.16,30.32,4.59,L,33,7,12,0.583,3,5,0.6,4,4,1.0,0,3,3,3,5,1,1,1,21,12,46.1
2018-11-11,Kyrie Irving,8500,BOS,PG,@ POR,,32.0,41.43,2,214.5,110,106.0,0.25,54.96,18.82,35.05,4.12,L,32,9,24,0.375,3,10,0.3,0,0,,1,1,2,6,5,0,3,3,21,-10,44.4
2018-11-11,Nikola Vucevic,8700,ORL,C,@ NYK,,31.0,52.09,8,210.0,145,103.25,-1,60.53,19.61,39.93,4.59,W,26,10,17,0.588,1,3,0.333,0,0,,4,10,14,1,1,1,2,1,21,18,43.3
2018-11-11,LeBron James,11800,LAL,SF,ATL,,36.0, , ,237.5,-750,124.25,-1.5,77.15,22.76,54.18,4.59,W,34,10,20,0.5,3,9,0.333,3,7,0.429,3,4,7,4,2,0,4,1,26,22,42.4
2018-11-11,Trae Young,7300,ATL,PG,@ LAL,,31.0,53.94,26,237.5,550,113.25,-1,45.61,12.19,33.12,4.54,L,35,8,18,0.444,4,8,0.5,0,0,,1,1,2,12,1,1,4,2,20,15,42.4
2018-11-11,Brook Lopez,4900,MIL,C,@ DEN,,24.0,57.15,17,224.5,130,110.5,1,44.04,16.87,24.73,5.05,W,37,10,17,0.588,8,13,0.615,0,0,,1,3,4,1,1,2,1,3,28,10,42.3
2018-11-11,Bojan Bogdanovic,4600,IND,SF,@ HOU,,30.0,32.88,9,209.0,115,103.25,103.25,37.56,16.22,20.4,4.43,L,37,6,11,0.545,3,5,0.6,5,5,1.0,0,6,6,6,3,0,3,3,20,10,42.2
2018-11-11,Jayson Tatum,6800,BOS,PF,@ POR,,32.0,43.41,7,214.5,110,106.0,0.25,45.99,16.57,30.91,4.55,L,35,9,18,0.5,5,9,0.556,4,4,1.0,3,5,8,0,0,2,1,2,27,-7,41.6
2018-11-11,Nikola Jokic,9500,DEN,C,MIL,,33.0, , ,224.5,-150,114.0,1,71.28,19.97,47.55,5.01,L,29,7,14,0.5,4,8,0.5,2,2,1.0,1,5,6,6,1,1,3,1,20,-17,39.2
2018-11-11,Damian Lillard,9600,POR,PG,BOS,,34.0,46.64,15,214.5,-130,108.5,-0.25,68.99,22.22,45.9,4.78,W,35,7,15,0.467,2,7,0.28600000000000003,3,3,1.0,0,5,5,12,0,0,4,1,19,15,39.0
2018-11-11,Jusuf Nurkic,8100,POR,C,BOS,,26.0,45.85,2,214.5,-130,108.5,-0.25,51.9,19.03,34.53,4.26,W,28,8,14,0.5710000000000001,0,0,,2,2,1.0,7,10,17,3,0,0,4,3,18,12,38.9
2018-11-11,Malcolm Brogdon,4900,MIL,SG,@ DEN,,27.0,45.91,11,224.5,130,110.5,1,41.03,17.19,24.28,4.96,W,33,7,13,0.5379999999999999,3,3,1.0,3,3,1.0,1,5,6,5,2,0,2,1,20,4,38.7
2018-11-11,Kemba Walker,8900,CHA,PG,@ DET,,34.0,47.98,19,221.5,120,109.5, ,62.2,19.81,40.52,4.55,W,36,9,17,0.529,2,5,0.4,4,4,1.0,0,3,3,8,0,0,1,1,24,1,38.6
2018-11-11,Eric Bledsoe,6800,MIL,PG,@ DEN,,30.0,44.44,16,224.5,130,110.5,1,56.7,21.3,33.08,4.86,W,30,4,10,0.4,1,3,0.333,3,3,1.0,0,8,8,3,3,1,1,2,12,14,37.1
2018-11-11,Mitchell Robinson,4500,NYK,C,ORL,,23.0,56.07,17,210.0,-165,106.75,1.5,28.63,6.57,21.46,4.77,L,22,2,3,0.667,0,0,,0,0,,0,4,4,0,0,9,0,2,4,-7,35.8
2018-11-11,Al Horford,6700,BOS,C,@ POR,,31.0,60.45,25,214.5,110,106.0,0.25,53.87,17.7,33.9,5.06,L,34,4,14,0.28600000000000003,0,5,0.0,2,4,0.5,4,4,8,3,2,2,1,0,10,2,35.1
2018-11-11,Lonzo Ball,5600,LAL,PG,ATL,,25.0,50.86,28,237.5,-750,124.25,-1.5,39.6,12.79,25.32,4.52,W,27,2,5,0.4,2,3,0.667,2,2,1.0,0,6,6,11,1,1,3,2,8,14,34.7
2018-11-11,Enes Kanter,7400,NYK,C,ORL,,24.0,46.30,4,210.0,-165,106.75,1.5,50.56,22.59,30.53,4.13,L,26,7,15,0.467,0,1,0.0,2,2,1.0,8,7,15,1,0,0,1,2,16,-20,34.5
2018-11-11,Kyle Kuzma,6300,LAL,PF,ATL,,31.0, , ,237.5,-750,124.25,-1.5,46.45,17.15,30.52,4.84,W,32,8,18,0.444,1,6,0.16699999999999998,1,1,1.0,4,4,8,1,2,0,1,3,18,14,34.1
2018-11-11,Terrence Ross,4900,ORL,SG,@ NYK,,28.0,32.45,7,210.0,145,103.25,-1,44.13,20.72,24.29,4.96,W,22,8,12,0.667,5,8,0.625,1,1,1.0,0,2,2,3,0,2,1,4,22,18,33.9
2018-11-11,Taurean Prince,6400,ATL,SF,@ LAL,,30.0,35.25,15,237.5,550,113.25,-1,50.43,18.39,30.75,4.8,L,35,9,13,0.6920000000000001,5,8,0.625,0,0,,1,6,7,1,2,0,5,2,23,0,33.9
2018-11-11,Reggie Bullock,4200,DET,SG,CHA,,28.0,40.67,24,221.5,-140,112.0, ,42.78,15.4,22.42,5.34,L,34,7,13,0.5379999999999999,6,9,0.667,3,3,1.0,2,1,3,2,1,0,0,1,23,5,32.6
2018-11-11,Tony Parker,3900,CHA,PG,@ DET,,20.0,47.20,23,221.5,120,109.5, ,35.4,17.71,17.71,4.54,W,28,11,18,0.611,2,2,1.0,0,0,,0,3,3,4,0,0,2,2,24,6,31.6
2018-11-11,JaVale McGee,6900,LAL,C,ATL,,25.0,55.72,16,237.5,-750,124.25,-1.5,53.24,19.8,32.19,4.67,W,27,3,9,0.333,0,1,0.0,2,4,0.5,3,6,9,1,1,3,1,2,8,2,31.3
2018-11-11,Alex Len,4800,ATL,C,@ LAL,,26.0,56.75,20,237.5,550,113.25,-1,49.57,17.89,29.86,6.22,L,27,8,16,0.5,1,4,0.25,0,0,,3,8,11,1,1,0,4,5,17,22,30.700000000000006
2018-11-11,Cody Zeller,4400,CHA,C,@ DET,,25.0,50.93,8,221.5,120,109.5, ,36.73,12.78,21.85,4.97,W,32,5,11,0.455,0,1,0.0,4,4,1.0,2,4,6,1,0,3,1,6,14,8,30.7
2018-11-11,Clint Capela,8000,HOU,C,IND,,32.0,46.54,3,209.0,-135,105.75,105.75,69.83,24.95,39.61,4.95,W,29,8,9,0.889,0,0,,2,5,0.4,3,4,7,1,0,1,1,1,18,-3,29.9
2018-11-11,Reggie Jackson,5800,DET,PG,CHA,,29.0,44.79,9,221.5,-140,112.0, ,48.78,15.77,29.09,5.02,L,32,6,15,0.4,2,8,0.25,5,6,0.833,3,0,3,7,0,0,4,3,19,-5,29.1
2018-11-11,Allonzo Trier,4500,NYK,SG,ORL,,23.0,48.68,23,210.0,-165,106.75,1.5,20.8,3.15,17.42,3.87,L,22,3,8,0.375,0,2,0.0,3,3,1.0,1,4,5,4,1,3,4,4,9,-8,29.0
2018-11-11,Al-Farouq Aminu,5400,POR,PF,BOS,,29.0,33.18,7,214.5,-130,108.5,-0.25,46.14,18.96,25.45,4.71,W,30,3,8,0.375,3,7,0.429,2,4,0.5,0,9,9,0,2,0,0,0,11,12,27.8
2018-11-11,Jarell Martin,3500,ORL,PF,@ NYK,,24.0,52.85,24,210.0,145,103.25,-1,40.58,18.43,21.76,6.22,W,28,2,10,0.2,1,5,0.2,2,2,1.0,1,5,6,3,2,1,0,2,7,22,27.7
2018-11-11,Gordon Hayward,5300,BOS,SF,@ POR,,25.0,43.41,7,214.5,110,106.0,0.25,46.67,16.05,26.53,5.01,L,31,3,7,0.429,1,3,0.333,0,0,,1,8,9,5,1,0,1,1,7,-5,27.3
