Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-02-08,Andre Drummond,10000,DET,C,NYK,,35.0,32.2,15,206.0,-333,106.75,-0.5,65.8,24.77,47.0,4.7,W,33,12,15,0.8,0,0,,5,6,0.833,3,17,20,2,1,3,1,4,29,39,67.0
2019-02-08,Nikola Jokic,11200,DEN,C,@ PHI,,34.0,31.62,20,231.0,200,112.75,112.75,77.49,31.64,52.82,4.72,L,35,11,22,0.5,1,5,0.2,4,4,1.0,2,8,10,10,3,0,4,2,27,2,59.0
2019-02-08,Hassan Whiteside,8000,MIA,C,@ SAC,,28.0,32.54,17,219.0,138,107.75, ,50.9,16.69,36.36,4.55,L,28,7,14,0.5,0,0,,3,4,0.75,2,17,19,1,3,2,0,4,17,2,56.3
2019-02-08,Giannis Antetokounmpo,12000,MIL,SF,@ DAL,,34.0,28.76,7,224.0,-250,114.75,-0.5,76.82,31.5,54.87,4.57,W,31,13,19,0.684,1,3,0.333,2,2,1.0,2,14,16,5,0,1,3,3,29,25,55.7
2019-02-08,Lauri Markkanen,8100,CHI,PF,@ BKN,,34.0,29.38,9,226.0,300,109.0,1.5,62.14,15.59,36.34,4.49,W,38,11,18,0.611,4,7,0.5710000000000001,5,6,0.833,2,16,18,0,0,2,3,3,31,17,55.6
2019-02-08,Kelly Oubre,6700,PHO,SF,GSW,,32.0,22.86,7,229.5,1000,106.5,106.5,55.21,9.87,30.76,4.59,L,34,9,19,0.474,0,4,0.0,7,9,0.778,6,6,12,4,3,0,0,2,25,-29,54.4
2019-02-08,Jrue Holiday,9400,NOP,SG,MIN,,38.0,36.58,12,230.5,-250,118.25,118.25,66.68,21.76,44.78,4.76,W,36,8,21,0.381,1,5,0.2,10,10,1.0,0,4,4,9,3,1,4,1,27,18,53.3
2019-02-08,Anthony Davis,13000,NOP,PF,MIN,,34.0,32.14,21,230.5,-250,118.25,118.25,78.97,30.8,56.41,4.34,W,25,11,15,0.733,0,1,0.0,10,11,0.909,2,7,9,2,0,3,2,3,32,22,52.8
2019-02-08,Bradley Beal,9400,WAS,SG,CLE,,38.0,24.26,8,221.0,-450,115.25, ,66.45,23.58,44.75,4.76,W,37,9,20,0.45,2,6,0.333,5,5,1.0,3,3,6,13,2,0,6,3,25,16,51.7
2019-02-08,Karl-Anthony Towns,11200,MIN,C,@ NOP,,36.0,33.28,26,230.5,210,112.25,112.25,84.2,28.23,53.46,4.77,L,33,12,20,0.6,4,5,0.8,4,4,1.0,1,7,8,3,1,2,4,2,32,-15,51.1
2019-02-08,Larry Nance,6500,CLE,PF,@ WAS,,24.0,29.96,15,221.0,360,105.75,0.5,52.25,3.45,26.14,4.02,L,33,3,15,0.2,1,4,0.25,3,4,0.75,9,10,19,6,3,0,1,3,10,-5,49.8
2019-02-08,Andrew Wiggins,6000,MIN,SG,@ NOP,,36.0,30.83,29,230.5,210,112.25,112.25,48.29,12.25,31.58,5.26,L,35,10,17,0.588,1,2,0.5,2,3,0.667,0,10,10,7,0,2,2,3,23,-1,49.5
2019-02-08,Dennis Smith Jr.,6600,NYK,PG,@ DET,,35.0,39.83,20,206.0,275,99.25,0.5,62.85,15.33,35.17,5.33,L,35,9,15,0.6,2,5,0.4,11,19,0.579,1,1,2,8,2,0,4,3,31,-18,47.4
2019-02-08,Jimmy Butler,8200,PHI,SG,DEN,,35.0,23.71,5,231.0,-225,118.25,118.25,56.99,19.4,36.46,4.45,W,36,4,9,0.444,0,1,0.0,14,14,1.0,1,6,7,5,3,0,0,1,22,9,46.9
2019-02-08,Deandre Ayton,7300,PHO,C,GSW,,32.0,30.79,7,229.5,1000,106.5,106.5,52.14,29.49,37.24,5.1,L,33,10,20,0.5,0,0,,3,4,0.75,5,7,12,0,3,1,3,4,23,3,46.4
2019-02-08,Jabari Parker,4200,WAS,SF,CLE,,20.0,31.07,17,221.0,-450,115.25, ,38.59,3.17,19.68,4.69,W,23,3,6,0.5,1,3,0.333,0,0,,0,11,11,9,3,1,0,4,7,16,45.7
2019-02-08,Klay Thompson,7000,GSW,SG,@ PHO,,33.0,20.33,2,229.5,-1600,123.0,123,55.86,14.71,31.7,4.53,W,36,9,17,0.529,4,5,0.8,3,4,0.75,0,6,6,2,1,3,2,2,25,2,45.2
2019-02-08,Stephen Curry,9200,GSW,PG,@ PHO,,33.0,40.51,22,229.5,-1600,123.0,123,72.06,15.87,42.89,4.66,W,36,6,17,0.353,3,11,0.273,5,6,0.833,0,7,7,7,1,1,2,5,20,13,42.9
2019-02-08,Zach LaVine,7800,CHI,SG,@ BKN,,35.0,38.7,17,226.0,300,109.0,1.5,54.87,17.47,35.72,4.58,W,37,10,17,0.588,1,2,0.5,5,7,0.7140000000000001,1,2,3,5,2,0,1,1,26,12,42.1
2019-02-08,Joel Embiid,11900,PHI,C,DEN,,35.0,24.92,4,231.0,-225,118.25,118.25,87.44,37.28,54.75,4.6,W,33,4,17,0.235,0,5,0.0,7,8,0.875,2,10,12,1,1,4,4,3,15,13,41.9
2019-02-08,Bobby Portis,6500,WAS,PF,CLE,,24.0,24.35,3,221.0,-450,115.25, ,48.88,4.52,24.45,3.76,W,27,12,18,0.667,4,6,0.667,2,2,1.0,2,4,6,2,1,0,2,3,30,19,41.2
2019-02-08,Tim Frazier,4100,NOP,PG,MIN,,16.0,19.23,6,230.5,-250,118.25,118.25,23.87,3.12,11.94,2.91,W,32,5,8,0.625,2,2,1.0,0,0,,2,7,9,8,2,0,0,2,12,19,40.8
2019-02-08,Jamal Murray,6700,DEN,PG,@ PHI,,34.0,37.96,13,231.0,200,112.75,112.75,49.2,11.69,32.65,4.87,L,36,9,20,0.45,2,8,0.25,3,3,1.0,1,4,5,6,0,1,1,0,23,0,40.0
2019-02-08,J.J. Redick,4900,PHI,SF,DEN,,32.0,19.53,7,231.0,-225,118.25,118.25,39.59,9.51,23.48,4.79,W,33,11,15,0.733,6,7,0.857,6,7,0.857,0,3,3,3,0,0,3,0,34,14,39.1
2019-02-08,Josh Jackson,6900,PHO,PF,GSW,,35.0,25.72,18,229.5,1000,106.5,106.5,56.26,14.79,32.15,4.66,L,33,8,19,0.421,1,3,0.333,2,3,0.667,3,5,8,5,1,0,2,3,19,9,37.1
2019-02-08,Buddy Hield,6500,SAC,SG,MIA,,33.0,22.88,22,219.0,-160,111.25,0.5,49.9,12.55,28.91,4.45,W,34,8,16,0.5,4,9,0.444,3,4,0.75,2,5,7,1,0,2,2,3,23,5,36.9
2019-02-08,Jordan Clarkson,5800,CLE,SG,@ WAS,,30.0,25.61,17,221.0,360,105.75,0.5,41.16,13.33,28.0,4.83,L,32,6,18,0.333,2,7,0.28600000000000003,10,11,0.909,3,3,6,3,1,0,2,0,24,-5,36.7
2019-02-08,Josh Richardson,6600,MIA,SF,@ SAC,,35.0,24.48,10,219.0,138,107.75, ,51.92,13.13,32.51,4.93,L,37,9,15,0.6,2,4,0.5,1,1,1.0,1,1,2,4,0,3,2,4,21,-5,36.4
2019-02-08,D'Angelo Russell,8800,BKN,SG,CHI,,33.0,43.54,28,226.0,-350,117.0,1,66.47,20.49,42.34,4.81,L,32,8,21,0.381,1,8,0.125,6,6,1.0,0,1,1,6,2,0,3,2,23,-13,36.2
2019-02-08,Blake Griffin,9000,DET,PF,NYK,,36.0,32.95,24,206.0,-333,106.75,-0.5,83.11,26.81,46.07,5.12,W,29,6,13,0.462,2,7,0.28600000000000003,12,15,0.8,2,4,6,4,0,0,3,2,26,7,36.2
2019-02-08,DeMarcus Cousins,7500,GSW,C,@ PHO,,25.0,32.62,22,229.5,-1600,123.0,123,50.69,16.52,35.45,4.73,W,27,7,11,0.636,1,2,0.5,3,6,0.5,2,3,5,4,2,1,4,3,18,-14,35.0
2019-02-08,Collin Sexton,5000,CLE,PG,@ WAS,,35.0,39.44,19,221.0,360,105.75,0.5,39.17,22.64,27.98,5.6,L,38,10,18,0.556,3,7,0.429,4,4,1.0,0,3,3,4,0,0,2,2,27,-11,34.6
2019-02-08,Trey Burke,5000,DAL,PG,MIL,,4.0,35.18,6,224.0,210,109.25,2,6.34,0.98,3.74,0.75,L,27,5,9,0.556,3,5,0.6,5,6,0.833,1,4,5,5,2,0,3,0,18,15,34.5
2019-02-08,Mikal Bridges,4700,PHO,SF,GSW,,35.0,22.86,7,229.5,1000,106.5,106.5,33.08,18.71,23.63,5.03,L,37,5,13,0.385,4,9,0.444,5,6,0.833,2,3,5,3,2,0,1,3,19,-2,34.5
2019-02-08,Caris LeVert,4500,BKN,SG,CHI,,15.0,43.54,28,226.0,-350,117.0,1,26.37,5.82,15.08,3.35,L,15,5,11,0.455,0,3,0.0,1,2,0.5,0,2,2,4,5,0,0,1,11,3,34.4
2019-02-08,Kris Dunn,7100,CHI,PG,@ BKN,,34.0,38.7,17,226.0,300,109.0,1.5,57.99,19.41,34.23,4.82,W,30,5,11,0.455,1,5,0.2,3,4,0.75,0,5,5,9,0,1,3,4,14,12,33.5
2019-02-08,DeAndre Jordan,6800,NYK,C,@ DET,,28.0,31.95,13,206.0,275,99.25,0.5,41.29,18.25,29.49,4.34,L,29,5,5,1.0,0,0,,4,5,0.8,4,7,11,1,0,2,2,3,14,-15,32.7
2019-02-08,David Nwaba,4300,CLE,SG,@ WAS,,28.0,24.19,12,221.0,360,105.75,0.5,40.15,8.87,20.35,4.73,L,29,6,11,0.545,2,3,0.667,3,4,0.75,4,4,8,2,2,0,3,1,17,-12,32.6
2019-02-08,Trey Lyles,4500,DEN,PF,@ PHI,,14.0,26.4,4,231.0,200,112.75,112.75,26.46,3.9,13.62,3.03,L,24,5,10,0.5,1,5,0.2,2,2,1.0,0,4,4,5,1,2,2,0,13,-7,32.3
2019-02-08,Will Barton,5200,DEN,SF,@ PHI,,30.0,25.31,14,231.0,200,112.75,112.75,47.78,9.6,27.13,5.22,L,38,6,16,0.375,0,1,0.0,2,2,1.0,2,6,8,7,0,0,2,4,14,-8,32.1
2019-02-08,Julius Randle,8300,NOP,PF,MIN,,32.0,32.14,21,230.5,-250,118.25,118.25,67.48,16.6,37.89,4.57,W,24,4,11,0.364,0,3,0.0,4,4,1.0,1,7,8,1,3,1,3,4,12,-15,32.1
2019-02-08,Bogdan Bogdanovic,5700,SAC,SG,MIA,,28.0,22.34,1,219.0,-160,111.25,0.5,51.45,9.03,26.17,4.59,W,34,6,14,0.429,2,6,0.333,2,4,0.5,1,4,5,4,2,0,2,2,16,11,32.0
2019-02-08,Malcolm Brogdon,6300,MIL,SG,@ DAL,,31.0,41.75,26,224.0,-250,114.75,-0.5,56.19,10.4,29.62,4.7,W,26,9,14,0.643,0,3,0.0,0,0,,1,5,6,3,1,0,1,1,18,18,31.700000000000006
2019-02-08,Jeff Green,5900,WAS,PF,CLE,,32.0,31.07,17,221.0,-450,115.25, ,56.35,10.77,29.12,4.94,W,26,4,7,0.5710000000000001,2,5,0.4,5,5,1.0,1,7,8,4,0,1,2,2,15,2,31.6
