Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-01-23,James Harden,13500,HOU,SG,@ NYK,,38.0,50.62,19,227.0,-350,117.5,0.25,89.32,43.64,63.8,4.73,W,40,17,38,0.447,5,20,0.25,22,25,0.88,6,9,15,4,5,0,5,3,61,19,95.0
2019-01-23,Nikola Jokic,10700,DEN,C,@ UTA,,32.0,52.96,11,216.5,150,106.25,-0.75,66.28,27.11,45.18,4.22,L,37,10,21,0.476,1,7,0.14300000000000002,7,7,1.0,3,18,21,6,2,1,3,5,28,-11,68.2
2019-01-23,Marc Gasol,7600,MEM,C,CHA,,34.0,59.22,26,208.0,-118,104.75,-0.75,59.78,19.65,37.86,4.98,L,39,8,15,0.5329999999999999,2,6,0.333,4,5,0.8,1,16,17,10,3,0,3,2,22,3,63.40000000000001
2019-01-23,Donovan Mitchell,8300,UTA,SG,DEN,,35.0,47.82,8,216.5,-175,110.25,0.25,56.9,14.44,34.63,4.17,W,38,12,25,0.48,6,10,0.6,5,9,0.556,2,4,6,6,2,2,2,3,35,21,61.2
2019-01-23,Blake Griffin,9800,DET,PF,@ NOP,,36.0,54.35,17,222.5,180,108.75,108.75,82.96,25.16,45.41,4.63,W,38,14,28,0.5,4,9,0.444,5,6,0.833,2,7,9,7,1,0,1,2,37,7,60.3
2019-01-23,Joel Embiid,10800,PHI,C,SAS,,34.0,49.61,3,224.5,-133,113.25,113.25,81.69,35.5,51.15,4.74,W,37,13,28,0.464,2,4,0.5,5,6,0.833,7,12,19,3,0,1,3,3,33,12,60.3
2019-01-23,Nikola Vucevic,9900,ORL,C,@ BKN,,34.0,57.49,23,218.0,180,106.5,106.5,73.33,17.67,49.08,4.96,L,33,9,20,0.45,1,3,0.333,2,2,1.0,3,11,14,5,2,4,4,3,21,9,59.3
2019-01-23,Thaddeus Young,5800,IND,PF,TOR,,32.0,45.95,8,217.0,-250,111.5,111.5,39.42,12.71,26.58,4.58,W,33,10,19,0.526,2,4,0.5,1,1,1.0,7,8,15,3,2,2,1,1,23,0,56.5
2019-01-23,Ben Simmons,9900,PHI,PG,SAS,,34.0,41.35,17,224.5,-133,113.25,113.25,62.58,25.65,42.89,4.33,W,35,9,14,0.643,0,0,,3,4,0.75,2,8,10,15,1,0,3,2,21,2,55.5
2019-01-23,John Collins,8100,ATL,PF,@ CHI,,32.0,57.54,26,224.0,105,111.25,1.5,68.21,14.75,37.07,4.58,W,29,14,16,0.875,4,4,1.0,3,3,1.0,3,5,8,2,2,0,2,4,35,33,51.6
2019-01-23,D'Angelo Russell,8600,BKN,SG,ORL,,32.0,50.41,18,218.0,-214,111.5,111.5,61.61,18.99,39.24,4.56,W,34,9,21,0.429,3,8,0.375,4,5,0.8,0,7,7,10,2,0,3,4,25,17,51.4
2019-01-23,Serge Ibaka,6700,TOR,PF,@ IND,,32.0,45.72,5,217.0,210,105.5,105.5,57.02,13.56,33.56,5.01,L,35,11,19,0.579,0,2,0.0,1,1,1.0,3,8,11,3,0,3,0,1,23,-5,49.7
2019-01-23,Tobias Harris,8000,LAC,SF,@ MIA,,35.0,48.18,17,215.5,180,105.0,105.0,58.84,16.75,36.82,4.6,W,39,12,19,0.632,2,4,0.5,5,5,1.0,0,7,7,6,1,0,3,1,31,7,48.4
2019-01-23,Allonzo Trier,4400,NYK,SG,HOU,,24.0,45.25,15,227.0,300,109.5,-0.75,25.49,13.77,18.21,4.14,L,33,12,18,0.667,2,4,0.5,5,5,1.0,2,8,10,3,1,0,3,4,31,19,47.5
2019-01-23,Hassan Whiteside,6800,MIA,C,LAC,,24.0,61.43,29,215.5,-214,110.5,110.5,46.56,14.57,33.26,4.89,L,32,10,13,0.769,0,0,,2,5,0.4,5,11,16,2,1,1,4,2,22,-7,46.2
2019-01-23,Kemba Walker,9000,CHA,PG,@ MEM,,34.0,47.96,9,208.0,105,103.25,-1.25,69.7,17.22,38.19,4.24,W,39,9,17,0.529,3,7,0.429,1,2,0.5,1,1,2,7,4,0,1,1,22,8,45.9
