Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2018-10-28,Rudy Gobert,8300,UTA,C,@ DAL,,33.0, , ,213,-190,108.75,108.75,62.19,18.72,39.41,4.75,W,33,9,13,0.6920000000000001,0,0,,5,6,0.833,6,10,16,2,2,3,3,3,23,-2,57.2
2018-10-28,Kevin Durant,10200,GSW,SF,@ BKN,,34.0, , ,227,-550,118.25,118.25,71.29,21.54,48.07,4.71,W,39,11,20,0.55,2,6,0.333,10,11,0.909,0,8,8,6,1,1,3,0,34,-2,55.6
2018-10-28,Nerlens Noel,3900,OKC,C,PHO,,13.0, , ,220,-1700,116.75,116.75,31.36,13.53,15.84,4.06,W,26,9,14,0.643,0,0,,2,3,0.667,6,9,15,2,4,1,1,3,20,19,55.0
2018-10-28,Russell Westbrook,12700,OKC,PG,PHO,,35.0, , ,220,-1700,116.75,116.75,71.97,25.05,53.75,4.23,W,31,8,13,0.615,0,0,,7,10,0.7,1,8,9,7,4,0,6,3,23,8,50.3
2018-10-28,DeAndre Jordan,7900,DAL,C,UTA,,31.05, , ,213,165,104.25,104.25,56.72,17.52,37.84,4.79,L,37,4,5,0.8,0,0,,4,4,1.0,5,14,19,9,0,1,2,3,12,3,49.3
2018-10-28,Stephen Curry,10000,GSW,PG,@ BKN,,34.0, , ,227,-550,118.25,118.25,77.07,28.68,45.82,4.58,W,36,11,26,0.423,7,15,0.467,6,7,0.857,1,6,7,3,1,0,2,1,35,11,48.9
2018-10-28,Paul George,8900,OKC,SF,PHO,,34.0, , ,220,-1700,116.75,116.75,57.65,21.83,38.03,4.27,W,30,9,15,0.6,4,8,0.5,1,2,0.5,0,4,4,5,3,2,2,3,23,17,48.3
2018-10-28,Draymond Green,7200,GSW,PF,@ BKN,,32.0, , ,227,-550,118.25,118.25,59.14,19.09,36.64,5.09,W,36,4,9,0.444,0,3,0.0,0,0,,1,3,4,13,5,0,1,1,8,-8,46.3
2018-10-28,John Wall,9500,WAS,PG,@ LAC,,35.0, , ,228,150,112.0,112.0,67.08,17.84,45.17,4.75,L,28,8,20,0.4,0,2,0.0,2,3,0.667,1,2,3,5,4,0,1,0,18,-6,40.1
2018-10-28,D'Angelo Russell,6900,BKN,PG,GSW,,28.0, , ,227,420,108.75,108.75,49.43,17.88,32.5,4.71,L,30,9,14,0.643,5,8,0.625,2,3,0.667,0,6,6,6,0,1,5,3,25,7,39.2
