Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2018-12-29,Giannis Antetokounmpo,12200,MIL,SF,BKN,,35.0,45.97,8,222.0,-550,116.5,0.25,65.81,24.28,55.3,4.53,W,34,13,17,0.765,2,3,0.667,3,5,0.6,2,8,10,10,2,3,4,2,31,7,69.0
2018-12-29,James Harden,12500,HOU,SG,@ NOP,,39.0,49.34,13,229.0,-150,115.75,0.5,69.82,22.67,60.45,4.84,W,37,10,25,0.4,7,17,0.412,14,14,1.0,3,6,9,6,3,2,7,4,41,-6,68.8
2018-12-29,Deandre Ayton,7700,PHO,C,DEN,,32.0,50.92,8,215.5,163,105.5,-0.5,41.05,11.14,35.95,4.67,L,39,16,20,0.8,0,0,,1,3,0.333,10,4,14,1,4,0,0,2,33,0,63.3
2018-12-29,Jamal Murray,7400,DEN,PG,@ PHO,,35.0,52.9,24,215.5,-188,110.0,-0.5,52.59,21.94,34.02,4.6,W,40,16,24,0.667,9,11,0.818,5,6,0.833,0,6,6,8,0,1,5,2,46,6,63.2
2018-12-29,Kemba Walker,9900,CHA,PG,@ WAS,,36.0,53.34,26,217.5,-150,110.25,-3.5,59.29,22.22,45.43,4.59,L,36,18,29,0.621,6,9,0.667,5,8,0.625,1,3,4,4,1,1,1,2,47,-4,62.8
2018-12-29,DeMar DeRozan,8800,SAS,SG,@ LAC,,35.0,47.08,21,226.0,125,111.5,-0.5,55.41,19.21,40.95,4.65,W,38,9,19,0.474,0,1,0.0,7,7,1.0,1,12,13,6,4,1,3,3,25,13,61.6
2018-12-29,Larry Nance,7100,CLE,PF,@ ATL,,33.0,59.65,28,219.0,150,107.5,0.25,49.12,20.1,33.01,4.65,L,36,7,8,0.875,0,1,0.0,4,4,1.0,2,13,15,7,4,1,0,0,18,16,61.5
2018-12-29,Nikola Jokic,9700,DEN,C,@ PHO,,34.0,55.16,19,215.5,-188,110.0,-0.5,66.92,20.23,50.7,5.23,W,38,8,11,0.727,0,2,0.0,7,8,0.875,1,7,8,9,3,1,4,3,23,12,54.1
2018-12-29,LaMarcus Aldridge,7800,SAS,PF,@ LAC,,33.0,55.02,18,226.0,125,111.5,-0.5,55.42,25.09,38.43,4.93,W,36,14,23,0.609,0,1,0.0,10,12,0.833,3,4,7,2,0,2,2,4,38,19,53.4
2018-12-29,Mike Conley,8600,MEM,PG,BOS,,35.0,38.69,10,202.0,138,99.25,0.5,55.78,21.13,37.46,4.36,L,36,9,22,0.409,1,9,0.111,7,8,0.875,3,2,5,6,3,1,1,3,26,-3,52.0
2018-12-29,Stephen Curry,9800,GSW,PG,@ POR,,35.0,47.03,5,226.0,-200,115.5,1.5,64.18,25.16,46.17,4.71,W,36,6,15,0.4,2,8,0.25,11,14,0.7859999999999999,1,4,5,8,2,1,2,1,25,10,50.0
2018-12-29,Damian Lillard,8700,POR,PG,GSW,,35.0,48.92,10,226.0,175,110.5, ,55.45,21.0,43.39,4.99,L,39,14,23,0.609,6,13,0.462,6,7,0.857,1,1,2,5,1,0,3,5,40,3,49.9
2018-12-29,Shabazz Napier,3500,BKN,PG,@ MIL,,18.0,40.76,16,222.0,450,105.5,-0.25,28.34,12.53,15.36,4.39,L,33,9,15,0.6,4,7,0.5710000000000001,10,12,0.833,1,3,4,7,1,0,1,1,32,-10,49.3
2018-12-29,Kyrie Irving,9600,BOS,PG,@ MEM,,33.0,44.81,1,202.0,-160,102.75,1.5,52.41,21.11,39.32,4.1,W,35,8,16,0.5,2,4,0.5,8,8,1.0,1,3,4,13,1,0,4,4,26,14,49.3
2018-12-29,Anthony Davis,12600,NOP,PF,HOU,,37.0,52.8,10,229.0,130,113.25,-0.5,85.55,30.8,59.0,4.68,L,39,6,13,0.462,2,3,0.667,8,10,0.8,2,9,11,1,3,1,1,0,22,0,47.7
2018-12-29,Khris Middleton,7300,MIL,SG,BKN,,32.0,42.88,6,222.0,-550,116.5,0.25,55.45,24.53,34.21,4.69,W,35,11,15,0.733,4,6,0.667,3,3,1.0,0,4,4,7,1,0,0,2,29,20,47.3
2018-12-29,Julius Randle,8300,NOP,C,HOU,,34.0,52.8,10,229.0,130,113.25,-0.5,53.38,22.38,38.99,4.7,L,40,10,19,0.526,1,2,0.5,2,4,0.5,4,7,11,4,2,1,4,2,23,-2,47.2
2018-12-29,Bradley Beal,8400,WAS,SG,CHA,,36.0,47.6,25,217.5,130,107.25,-5.5,60.53,27.04,39.59,4.71,W,38,7,19,0.368,1,6,0.16699999999999998,4,5,0.8,0,4,4,5,6,0,3,3,19,1,46.3
2018-12-29,Rudy Gobert,9000,UTA,C,NYK,,33.0,56.7,24,215.5,-667,113.75,-0.25,54.47,18.07,40.89,4.54,W,25,10,12,0.833,0,0,,5,6,0.833,5,11,16,0,0,1,1,2,25,14,46.2
2018-12-29,Jeff Green,4400,WAS,SF,CHA,,32.0,49.62,22,217.5,130,107.25,-5.5,37.21,19.85,26.22,5.96,W,38,5,13,0.385,1,5,0.2,2,2,1.0,1,6,7,7,2,3,1,4,13,3,45.9
2018-12-29,TJ Warren,7000,PHO,SF,DEN,,36.0,44.0,9,215.5,163,105.5,-0.5,46.52,20.24,35.32,5.05,L,41,9,18,0.5,3,8,0.375,1,2,0.5,0,3,3,3,5,1,3,3,22,11,45.1
2018-12-29,Jusuf Nurkic,8000,POR,C,GSW,,28.0,54.02,20,226.0,175,110.5, ,45.89,19.79,35.91,4.49,L,32,8,14,0.5710000000000001,0,0,,5,7,0.7140000000000001,3,7,10,7,1,1,5,2,21,5,44.5
2018-12-29,Jrue Holiday,9400,NOP,SG,HOU,,36.0,47.43,7,229.0,130,113.25,-0.5,53.1,18.41,39.42,4.19,L,42,9,20,0.45,1,7,0.14300000000000002,1,1,1.0,0,6,6,9,1,1,4,5,20,1,42.7
2018-12-29,Trevor Ariza,6100,WAS,SF,CHA,,36.0,37.59,19,217.5,130,107.25,-5.5,37.95,14.56,28.84,4.73,W,41,8,17,0.471,4,10,0.4,4,4,1.0,2,5,7,9,0,0,4,1,24,3,41.9
2018-12-29,Klay Thompson,6900,GSW,SG,@ POR,,35.0,39.01,27,226.0,-200,115.5,1.5,42.64,18.33,31.61,4.58,W,34,12,21,0.5710000000000001,4,5,0.8,4,4,1.0,0,4,4,1,1,0,0,1,32,1,41.3
2018-12-29,Devin Booker,9500,PHO,SG,DEN,,36.0,49.06,11,215.5,163,105.5,-0.5,63.28,23.14,42.61,4.49,L,36,11,18,0.611,1,5,0.2,4,4,1.0,0,1,1,8,1,0,3,2,27,-4,40.2
2018-12-29,Trae Young,6600,ATL,PG,CLE,,31.0,54.52,30,219.0,-175,111.5,0.25,37.64,10.16,33.19,5.03,W,34,8,16,0.5,2,6,0.333,3,4,0.75,0,3,3,9,1,0,3,2,21,0,38.1
2018-12-29,Jayson Tatum,6900,BOS,PF,@ MEM,,31.0,40.48,1,202.0,-160,102.75,1.5,36.6,15.62,28.93,4.19,W,29,3,6,0.5,1,1,1.0,0,0,,1,7,8,5,4,1,2,2,7,9,37.1
2018-12-29,Marc Gasol,8900,MEM,C,BOS,,32.0,49.55,5,202.0,138,99.25,0.5,53.26,23.6,40.41,4.54,L,37,6,11,0.545,1,3,0.333,2,2,1.0,0,3,3,10,2,1,6,2,15,-16,36.6
2018-12-29,Montrezl Harrell,7100,LAC,PF,SAS,,29.0,48.28,2,226.0,-143,114.5,-1,45.48,23.54,30.1,4.24,L,28,8,13,0.615,0,0,,5,8,0.625,2,3,5,1,4,0,4,3,21,-2,36.5
2018-12-29,Kenneth Faried,3500,BKN,PF,@ MIL,,11.0,47.3,1,222.0,450,105.5,-0.25,21.27,10.32,11.49,3.28,L,27,8,14,0.5710000000000001,0,1,0.0,5,7,0.7140000000000001,2,8,10,0,0,1,1,4,21,-4,35.0
2018-12-29,Marvin Williams,5700,CHA,PF,@ WAS,,32.0,48.2,14,217.5,-150,110.25,-3.5,48.61,24.67,29.02,5.09,L,36,7,14,0.5,3,7,0.429,0,0,,2,5,7,3,1,1,1,5,17,2,34.9
2018-12-29,Kevin Durant,10700,GSW,SF,@ POR,,35.0,51.48,26,226.0,-200,115.5,1.5,64.19,25.88,49.68,4.64,W,34,10,19,0.526,0,1,0.0,5,6,0.833,0,2,2,5,1,1,6,1,25,3,34.9
