Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2018-12-19,Russell Westbrook,11400,OKC,PG,@ SAC,,35.0,52.23,22,232.5,-188,118.5,-1.5,61.53,18.92,55.33,4.85,W,35,8,19,0.421,1,5,0.2,2,7,0.28600000000000003,2,9,11,17,6,0,5,4,19,8,70.7
2018-12-19,Paul George,9400,OKC,SF,@ SAC,,35.0,51.13,23,232.5,-188,118.5,-1.5,62.96,27.84,45.2,4.81,W,38,15,27,0.556,4,8,0.5,9,10,0.9,2,10,12,7,0,0,5,3,43,29,62.90000000000001
2018-12-19,Kyrie Irving,9000,BOS,PG,PHO,,32.0,52.37,24,223.0,-700,117.25,2.25,59.0,22.81,42.88,4.76,L,36,10,19,0.526,4,8,0.5,5,5,1.0,2,3,5,10,4,1,4,2,29,0,61.0
2018-12-19,Kawhi Leonard,9700,TOR,SF,IND,,35.0,43.89,8,210.5,-188,107.5,107.5,64.75,22.74,46.99,4.84,W,39,11,23,0.478,0,3,0.0,6,9,0.667,0,10,10,6,4,0,2,3,28,7,59.0
2018-12-19,Jrue Holiday,8900,NOP,SG,@ MIL,,38.0,45.36,3,230.0,320,110.5,-2.25,60.6,21.07,44.36,4.98,L,37,10,20,0.5,5,9,0.556,0,0,,1,4,5,12,2,2,3,3,25,6,58.0
2018-12-19,De'Aaron Fox,7500,SAC,PG,OKC,,34.0,44.92,2,232.5,163,114.0,-1.5,47.34,19.38,38.15,5.09,L,37,10,18,0.556,3,5,0.6,5,9,0.556,2,1,3,12,2,2,4,0,28,-9,57.6
2018-12-19,Anthony Davis,12700,NOP,PF,@ MIL,,38.0,55.94,21,230.0,320,110.5,-2.25,91.97,31.54,61.85,4.87,L,29,10,18,0.556,4,9,0.444,3,6,0.5,0,11,11,3,2,3,3,2,27,-13,56.7
2018-12-19,James Harden,11600,HOU,SG,WAS,,36.0,52.87,25,225.0,-667,118.0, ,66.55,21.03,57.62,4.97,W,34,10,18,0.556,6,11,0.545,9,9,1.0,0,3,3,9,2,0,2,4,35,12,56.1
2018-12-19,Buddy Hield,6400,SAC,SG,OKC,,33.0,38.41,25,232.5,163,114.0,-1.5,46.14,20.4,30.82,4.82,L,35,11,25,0.44,7,14,0.5,8,8,1.0,0,6,6,3,2,0,0,2,37,-11,54.7
2018-12-19,Steven Adams,7200,OKC,C,@ SAC,,33.0,54.79,21,232.5,-188,118.5,-1.5,45.84,22.9,34.81,4.83,W,34,8,12,0.667,0,0,,4,4,1.0,9,14,23,1,2,0,3,1,20,10,52.1
2018-12-19,Kemba Walker,9700,CHA,PG,CLE,,34.0,54.04,28,213.0,-1000,113.0,-1.5,57.24,21.43,42.94,4.43,W,38,11,26,0.423,4,12,0.333,4,5,0.8,2,1,3,6,2,1,1,2,30,13,50.6
2018-12-19,Blake Griffin,9200,DET,PF,@ MIN,,35.0,52.35,7,216.5,180,105.5,-1.25,53.37,19.33,42.12,4.58,W,42,13,22,0.591,5,10,0.5,3,6,0.5,1,7,8,4,0,1,2,4,34,15,50.6
2018-12-19,Bradley Beal,8200,WAS,SG,@ HOU,,36.0,44.29,11,225.0,500,107.0, ,62.09,26.72,39.35,4.8,L,39,10,17,0.588,3,7,0.429,5,6,0.833,0,3,3,7,2,1,1,3,28,-14,50.1
2018-12-19,Giannis Antetokounmpo,11800,MIL,SF,NOP,,36.0,47.61,13,230.0,-400,119.5,-1.25,71.09,26.23,59.74,5.06,W,34,8,13,0.615,0,0,,9,13,0.6920000000000001,1,7,8,8,2,1,6,4,25,9,49.6
2018-12-19,Derrick Rose,6200,MIN,PG,DET,,34.0,53.31,27,216.5,-214,111.0,-0.75,48.07,17.84,35.82,5.78,L,38,14,29,0.483,1,4,0.25,4,4,1.0,0,3,3,7,1,0,2,3,33,-13,48.1
2018-12-19,Stephen Curry,9200,GSW,PG,@ UTA,,34.0,47.58,7,218.0,-138,110.5, ,61.42,24.08,44.19,4.8,L,37,12,21,0.5710000000000001,5,9,0.556,3,3,1.0,1,2,3,3,3,1,4,4,32,-6,48.1
2018-12-19,Larry Nance,7000,CLE,PF,@ CHA,,34.0,56.84,23,213.0,700,100.0,-2,51.18,21.1,34.7,4.96,L,34,4,7,0.5710000000000001,0,0,,2,2,1.0,3,12,15,7,2,1,0,4,10,1,47.5
2018-12-19,Rudy Gobert,8600,UTA,C,GSW,,32.0,51.88,12,218.0,120,107.5, ,52.02,16.24,39.32,4.57,W,32,6,12,0.5,0,0,,5,6,0.833,4,11,15,1,0,4,2,2,17,3,46.5
2018-12-19,Devin Booker,8600,PHO,SG,@ BOS,,34.0,48.47,10,223.0,550,105.75,2.25,57.0,21.72,37.45,4.35,W,37,9,23,0.391,3,8,0.375,4,6,0.667,2,3,5,8,1,2,6,2,25,-4,46.0
2018-12-19,Deandre Ayton,7200,PHO,C,@ BOS,,29.0,49.15,4,223.0,550,105.75,2.25,35.52,11.16,30.33,4.21,W,32,10,14,0.7140000000000001,0,0,,3,4,0.75,8,10,18,0,1,0,2,1,23,0,45.6
2018-12-19,Ben Simmons,9400,PHI,PG,NYK,,34.0,40.67,16,228.0,-700,120.25,120.25,55.84,18.53,43.39,4.62,W,31,5,10,0.5,0,0,,3,4,0.75,3,9,12,10,1,1,3,0,13,9,45.4
2018-12-19,Myles Turner,7100,IND,C,@ TOR,,30.0,53.48,10,210.5,163,103.0,103,46.47,21.24,28.39,4.0,L,26,3,6,0.5,1,1,1.0,3,3,1.0,1,13,14,1,1,5,2,5,10,10,44.3
2018-12-19,Damian Lillard,9200,POR,PG,MEM,,36.0,43.62,1,202.0,-250,104.0,104,59.91,22.54,46.77,5.08,W,33,9,18,0.5,5,8,0.625,1,1,1.0,0,5,5,4,2,2,4,1,24,-11,44.0
2018-12-19,Marc Gasol,8300,MEM,C,@ POR,,35.0,53.75,11,202.0,210,98.0,98,59.99,25.59,44.5,5.36,L,36,4,13,0.308,1,6,0.16699999999999998,5,5,1.0,1,9,10,4,4,1,3,2,14,0,44.0
2018-12-19,Spencer Dinwiddie,7100,BKN,PG,@ CHI,,32.0,51.94,21,211.5,-118,106.5,-1.25,49.7,22.51,32.25,4.54,W,32,8,15,0.5329999999999999,4,8,0.5,7,8,0.875,1,5,6,3,2,0,3,3,27,11,41.7
2018-12-19,Chris Paul,8200,HOU,PG,WAS,,35.0,52.87,25,225.0,-667,118.0, ,56.01,20.68,42.11,5.14,W,28,7,11,0.636,5,9,0.556,2,2,1.0,0,2,2,8,2,1,3,2,21,10,41.4
2018-12-19,Pascal Siakam,6700,TOR,PF,IND,,34.0,54.75,16,210.5,-188,107.5,107.5,50.5,19.67,34.38,5.13,W,35,6,10,0.6,0,0,,5,6,0.833,1,6,7,4,3,1,2,4,17,4,41.4
2018-12-19,Clint Capela,8400,HOU,C,WAS,,34.0,55.74,23,225.0,-667,118.0, ,66.64,25.99,44.28,5.27,W,35,9,13,0.6920000000000001,0,0,,2,4,0.5,4,8,12,2,1,1,2,3,20,16,41.4
2018-12-19,Reggie Bullock,4600,DET,SG,@ MIN,,30.0,39.16,25,216.5,180,105.5,-1.25,33.79,14.34,21.05,4.58,W,43,12,21,0.5710000000000001,7,12,0.583,2,2,1.0,0,3,3,1,1,0,0,1,33,8,41.1
2018-12-19,Tim Hardaway Jr.,6700,NYK,SG,@ PHI,,32.0,45.94,17,228.0,550,107.75,107.75,48.44,21.15,31.15,4.65,L,28,7,16,0.438,3,7,0.429,10,10,1.0,0,3,3,5,2,0,3,3,27,-9,41.1
