Date,Name,Salaries,Team,Position,Opponent,Unnamed: 6,Projected Minutes,DvP,DvPRank,O/U,Line,Total,Movement,Ceiling,Floor,Projection,Pts/$/K,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,FD_PTS
2019-03-17,Giannis Antetokounmpo,12000,MIL,SF,PHI,,34.0,27.79,4,230.0,-225,118.0,-1,82.14,34.03,58.67,4.89,L,36,15,26,0.5770000000000001,3,8,0.375,19,21,0.905,1,15,16,7,2,1,1,1,52,12,89.7
2019-03-17,Joel Embiid,11000,PHI,C,@ MIL,,34.0,31.91,16,230.0,190,112.0,-0.5,77.89,33.94,48.77,4.43,W,36,15,31,0.484,4,13,0.308,6,7,0.857,2,13,15,6,3,1,1,4,40,-6,78.0
2019-03-17,Nikola Vucevic,10000,ORL,C,ATL,,34.0,27.1,5,225.0,-350,116.75,-0.25,81.16,21.18,51.17,5.12,W,34,10,20,0.5,0,3,0.0,7,7,1.0,4,16,20,3,3,0,2,2,27,6,62.5
2019-03-17,LeBron James,10700,LAL,SF,@ NYK,,29.0,33.66,26,220.5,-188,112.5,0.25,63.06,23.84,41.68,3.9,L,35,11,26,0.423,0,6,0.0,11,13,0.846,2,4,6,8,0,1,2,2,33,9,53.2
2019-03-17,Kawhi Leonard,9500,TOR,SF,@ DET,,36.0,24.55,8,215.0,105,106.75,106.75,69.71,17.98,47.07,4.95,L,36,11,21,0.524,5,8,0.625,6,8,0.75,4,6,10,2,1,1,1,2,33,11,53.0
2019-03-17,D'Angelo Russell,7900,BKN,SG,@ LAC,,32.0,42.15,27,230.5,210,112.5, ,60.94,17.45,39.39,4.99,L,33,13,25,0.52,6,12,0.5,0,1,0.0,0,5,5,10,1,0,3,4,32,16,53.0
2019-03-17,Chris Paul,8100,HOU,PG,MIN,,34.0,37.88,12,226.0,-350,117.25,117.25,54.89,17.11,37.44,4.62,W,29,8,12,0.667,6,7,0.857,3,3,1.0,0,7,7,10,1,0,1,2,25,26,50.4
2019-03-17,DeAndre Jordan,6600,NYK,C,LAL,,26.0,34.29,26,220.5,163,108.0,0.25,45.0,19.7,32.14,4.87,W,33,6,10,0.6,0,0,,3,4,0.75,8,10,18,7,1,1,5,2,15,-1,48.1
2019-03-17,Jimmy Butler,8400,PHI,SG,@ MIL,,35.0,26.39,19,230.0,190,112.0,-0.5,53.43,18.63,36.82,4.38,W,34,8,16,0.5,2,2,1.0,9,13,0.6920000000000001,3,3,6,3,3,0,2,5,27,5,45.7
2019-03-17,Karl-Anthony Towns,11400,MIN,C,@ HOU,,35.0,32.18,19,226.0,290,108.75,108.75,81.11,27.28,51.66,4.53,L,29,8,22,0.364,2,5,0.4,4,5,0.8,4,6,10,6,0,2,4,4,22,-18,45.0
